review,summary,rating,sentiment,cleaned_review
"I love these shoes, but the heel is just a bit to high for me, but I'm still going to wear them.",Love this shoe,4.0,positive,i love these shoes but the heel is just a bit to high for me but im still going to wear them
"This bag holds a lot! Plus, it's great just for a weekend get-a-way. Having had one shoulder surgery and needing another, it's great to have a very sturdy, large, rolling bag. Plus, I bought a travel bungee cord, to attach another bag, purse, coat, etc. onto the top of it, freeing up my arms and shoulders.This bag also has a strap on the back, that allows it to slide on to a telescopic handle, velcro on, and ride on top of my bigger wheeled bag, when I'm travelling in an airport. Very versatile bag if you are trying to reduce what you are carrying on your shoulders/hands. (it doesn't have a shoulder strap, but it's not needed!) It fits under an airplane seat, so far everyone I've tried.Also, the front zip pocket holds a 13"" laptop and the laptop was in it's own zipper case!Awesome!",Love my boarding bag and the color!,5.0,positive,this bag holds a lot plus its great just for a weekend getaway having had one shoulder surgery and needing another its great to have a very sturdy large rolling bag plus i bought a travel bungee cord to attach another bag purse coat etc onto the top of it freeing up my arms and shouldersthis bag also has a strap on the back that allows it to slide on to a telescopic handle velcro on and ride on top of my bigger wheeled bag when im travelling in an airport very versatile bag if you are trying to reduce what you are carrying on your shouldershands it doesnt have a shoulder strap but its not needed it fits under an airplane seat so far everyone ive triedalso the front zip pocket holds a laptop and the laptop was in its own zipper caseawesome
Pants are way too long also-way too largedraw string white- not as pictured. Seem like it will stretch or beak easy!I buy Jerzees hoodies all the time.Had to use a box- & had to pay return shipping!,Too long & Too big,2.0,negative,pants are way too long alsoway too largedraw string white not as pictured seem like it will stretch or beak easyi buy jerzees hoodies all the timehad to use a box had to pay return shipping
Unfortunately this bra was ran smaller than I expected (maybe most Calvin Klein bras do).  I ordered a 36D and it didn't fit and the support was not there either so I didn't reorder the next size up.,Too Small,2.0,negative,unfortunately this bra was ran smaller than i expected maybe most calvin klein bras do i ordered a d and it didnt fit and the support was not there either so i didnt reorder the next size up
"the silver finish is coming off the charm, not sure why i dont wear it alot but the silver color finish is coming off",losing the silver finish,2.0,negative,the silver finish is coming off the charm not sure why i dont wear it alot but the silver color finish is coming off
"Not such great quality,and they also run very small size wise...Quit ehonestly they barely fit pinkies,and I only wear a 7",Barely,3.0,neutral,not such great qualityand they also run very small size wisequit ehonestly they barely fit pinkiesand i only wear a
"when i purchased the item, i was happy with the soled feet, hopeing that it would help in motivating baby to crawl. As soon as we put the sleeper on for the first time the zipper broke, We even purchased a 12 month sleeper since she is talk for her age. Very disappointed in this product.",zipper broke during first use,1.0,negative,when i purchased the item i was happy with the soled feet hopeing that it would help in motivating baby to crawl as soon as we put the sleeper on for the first time the zipper broke we even purchased a month sleeper since she is talk for her age very disappointed in this product
"I am 5'5&#34; tall and 135 lbs.  I wear a size 8/9 pants, and was a gymnast so have muscular legs.  These were too small.  They are more of a tights than a legging--very thin, and practically see thru.  I would NOT wear these under anything that gives a chance of my butt being seen.  I wanted these to wear with tunics and long sweaters that barely cover my bottom...but these are too thin to use for this purpose--my butt would be exposed!  I do NOT have a big butt, however the rear part of the pants barely cover my butt!  If I were to sit or squat, my butt crack would show.  These are being returned.",NOT one size fits all,2.0,negative,i am tall and lbs i wear a size pants and was a gymnast so have muscular legs these were too small they are more of a tights than a leggingvery thin and practically see thru i would not wear these under anything that gives a chance of my butt being seen i wanted these to wear with tunics and long sweaters that barely cover my bottombut these are too thin to use for this purposemy butt would be exposed i do not have a big butt however the rear part of the pants barely cover my butt if i were to sit or squat my butt crack would show these are being returned
"It was hard to decide on a size and style after reading through the reviews, although they were very helpful.  I've worn them 3 or 4 times now to Zumba, and I find some moves to be easier wearing these shoes than my regular Ryka sneakers, but some are harder.  I feel like people perhaps what say about the Vibram five finger shoes, that your leg muscles and feet have to get used to them and work up to full exercise, it may be the same with these it's just odd not having any support in the arch.  Spins are better in these but hopping repeatedly feels worse than in my sneakers.  I tried on this pair and Pro Impact at Capezio store, and preferred how lightweight the Pro Impacts were on my feet, (less than half the Rock its) but ended up buying the Rock Its based on more positive feedback here on Amazon.  I just want to prevent injury since I dance several times a week, and ankles were bothering me a bit before and my sneakers felt so heavy, not very graceful. Since my instructor( a very good dancer) wears similar shoes, I feel like I've done the right thing in vesting in them, but still seeing how the work out for me, a work in progress!",Maybe,3.0,neutral,it was hard to decide on a size and style after reading through the reviews although they were very helpful ive worn them or times now to zumba and i find some moves to be easier wearing these shoes than my regular ryka sneakers but some are harder i feel like people perhaps what say about the vibram five finger shoes that your leg muscles and feet have to get used to them and work up to full exercise it may be the same with these its just odd not having any support in the arch spins are better in these but hopping repeatedly feels worse than in my sneakers i tried on this pair and pro impact at capezio store and preferred how lightweight the pro impacts were on my feet less than half the rock its but ended up buying the rock its based on more positive feedback here on amazon i just want to prevent injury since i dance several times a week and ankles were bothering me a bit before and my sneakers felt so heavy not very graceful since my instructor a very good dancer wears similar shoes i feel like ive done the right thing in vesting in them but still seeing how the work out for me a work in progress
"Covered waist and leg band make this underwear very comfortable.  Always when ordering from the internet, I wonder about size, as some manufacturers sizes run small.  These french cut panties fit as expected.",Comfortable,5.0,positive,covered waist and leg band make this underwear very comfortable always when ordering from the internet i wonder about size as some manufacturers sizes run small these french cut panties fit as expected
"I have worn keds slip-ons like this for years and never had this problem before.I don't know the technical names, but the height between the insole and the upper is so short I can't even get my foot in the thing! If you look at the picture where the ""tongue"" part is raised, this pair is flat. I even tried putting powder in the shoe to force slip it on and I can't get my foot in at all.Very disappointed and I feel like this may be a ""second"" or ""irregular"", not an actual Keds for retail, which would explain the lower cost as well.Very disappointed.","Awful fit, irregular/defect?",1.0,negative,i have worn keds slipons like this for years and never had this problem beforei dont know the technical names but the height between the insole and the upper is so short i cant even get my foot in the thing if you look at the picture where the tongue part is raised this pair is flat i even tried putting powder in the shoe to force slip it on and i cant get my foot in at allvery disappointed and i feel like this may be a second or irregular not an actual keds for retail which would explain the lower cost as wellvery disappointed
This bra didn't come close to the size advertised.  It was well made but runs extremely small.  I bought a GLAMORISE WOMEN'S NO-BOUNCE FULL-SUPPORT SPORT BRA in the same size at about the same time & it was an excellent fit.,A Huge disappointment!,1.0,negative,this bra didnt come close to the size advertised it was well made but runs extremely small i bought a glamorise womens nobounce fullsupport sport bra in the same size at about the same time it was an excellent fit
"These bras are fairly good quality, they do look good, the colours are great and exactly as shown. In addition, they are by far the most comfortable bras I have ever had and absolutely great for everyday wear. The size is also fine - I wear 36B and based on some reviews ordered 38B but I feel 36B would have been a better fit.The bad thing and the reason for my 3-star review is that they used to sometimes unclasp while I was wearing them - often all 3 hooks (this happened with 2 of the 6 bras)! The issue was that the hooks were just too open, which I could adjust (I used pliers to close them a little) and now there's no issue of them getting unclasped, but they're slightly hard to unclasp.Overall, I would say - do not order these - there's hardly any use if you can't rely on them staying clasped, and it's a bother to adjust the hooks, plus, they still won't be perfect.",Very comfortable but low quality hooks,3.0,neutral,these bras are fairly good quality they do look good the colours are great and exactly as shown in addition they are by far the most comfortable bras i have ever had and absolutely great for everyday wear the size is also fine i wear b and based on some reviews ordered b but i feel b would have been a better fitthe bad thing and the reason for my star review is that they used to sometimes unclasp while i was wearing them often all hooks this happened with of the bras the issue was that the hooks were just too open which i could adjust i used pliers to close them a little and now theres no issue of them getting unclasped but theyre slightly hard to unclaspoverall i would say do not order these theres hardly any use if you cant rely on them staying clasped and its a bother to adjust the hooks plus they still wont be perfect
This is gorgeous. It's a perfect fit. I would highly recommend this item. It sure is a sexy piece and fits reaaly nice.,"Love, love it!!!",5.0,positive,this is gorgeous its a perfect fit i would highly recommend this item it sure is a sexy piece and fits reaaly nice
would not recommend.stiff and uncomfortable.will pay more for better material.construction was okay.  material is what did not come up to par.,no thank you,2.0,negative,would not recommendstiff and uncomfortablewill pay more for better materialconstruction was okay material is what did not come up to par
"This is actually more beautiful then the picture displays. Hold tons of jewelry and earrings.Seems that the more jewelry you put on it the better it looks. This piece looks great in any room. So happy I ordered this one. I give it 5 Stars!,",Very Beautiful,5.0,positive,this is actually more beautiful then the picture displays hold tons of jewelry and earringsseems that the more jewelry you put on it the better it looks this piece looks great in any room so happy i ordered this one i give it stars
"Love the color of this cami and it does what it's supposed to do but the hem is quite thick and shows through lightweight materials.Also it would be nice if they had a shorter length.  If you're short person, as I am, it goes down too far and with the hem, just does not have a good look.It is great with jeans however.",Nice cami but...,4.0,positive,love the color of this cami and it does what its supposed to do but the hem is quite thick and shows through lightweight materialsalso it would be nice if they had a shorter length if youre short person as i am it goes down too far and with the hem just does not have a good lookit is great with jeans however
"Only complain is that there is no &#34;half&#34; sizes. So my ring is a little big for &#34;wedding&#34; finger, and little small for middle one. Very nice ring though.",like it,4.0,positive,only complain is that there is no half sizes so my ring is a little big for wedding finger and little small for middle one very nice ring though
Good light raincoat.  It will be a little warm in the shoulders as others have mentioned; but not enough to make me not like this jacket.  Overall recommend.,Good light raincoat,4.0,positive,good light raincoat it will be a little warm in the shoulders as others have mentioned but not enough to make me not like this jacket overall recommend
"There is a reason so many people rate this sweater five stars.  The fabric is thin (not overly bulky) and can accomodate a cami (for cleavage cover if warranted, although it wasn't absolutely necessary).  The tunic length and ruching is very flattering.  I was debating between a M or  L and bought the L (I am  5'4&#34;, 170lbs, 40DD, fluctuate between sizes 10 or 12/14 depending on the cut, proportionate to waist also).  I think that was the right choice because I think the M would have been too tight on my arms even if it possbily could have fit my large bust.  I don't have any complaints with this sweater.  It is gorgeous and I believe would flatter any body type.  The first day I wore it, I received multiple compliments on how great it looked.  This was my first purchase from Patty Boutique (along with the Patty Women Unique V Neck Shawl Collar Short Sleeve Knit Jumper Blouse Tunic Top (Black L) and I reviewed that item as well).  The packaging was neat and professional.  I will purchase from Patty Boutique again, and I'm definitely considering purchasing this sweater in another color.",There is a reason so many people rate this sweater five stars.,5.0,positive,there is a reason so many people rate this sweater five stars the fabric is thin not overly bulky and can accomodate a cami for cleavage cover if warranted although it wasnt absolutely necessary the tunic length and ruching is very flattering i was debating between a m or l and bought the l i am lbs dd fluctuate between sizes or depending on the cut proportionate to waist also i think that was the right choice because i think the m would have been too tight on my arms even if it possbily could have fit my large bust i dont have any complaints with this sweater it is gorgeous and i believe would flatter any body type the first day i wore it i received multiple compliments on how great it looked this was my first purchase from patty boutique along with the patty women unique v neck shawl collar short sleeve knit jumper blouse tunic top black l and i reviewed that item as well the packaging was neat and professional i will purchase from patty boutique again and im definitely considering purchasing this sweater in another color
I love the look of this sweater; although the hood lays slightly crooked and the buttons are a very low grade/light weight plastic as is the zipper.The material is soft but very thin. I still really like the look. It looks just like the picture; it's just not the quality of material I was imagining. I bought this for my fiance as a birthday gift. I was a little embarrassed when he saw it because it looked as though I had bought him a $2.00 hoodie. He liked it (or so he said). I got him the Medium Regular/XXL. He is 5'7&#34; with a solid frame and that size fit him- I'd say wonderfully. I was very fearful that it would be too small. Delivery was earlier than expected. I received this about 12 days after I ordered it. I would say this would be great if you want to purchase it for yourself. If you want to get someone a nice gift- this may work but it will look cheap.,Cracker Jack prize kind of quality,3.0,neutral,i love the look of this sweater although the hood lays slightly crooked and the buttons are a very low gradelight weight plastic as is the zipperthe material is soft but very thin i still really like the look it looks just like the picture its just not the quality of material i was imagining i bought this for my fiance as a birthday gift i was a little embarrassed when he saw it because it looked as though i had bought him a hoodie he liked it or so he said i got him the medium regularxxl he is with a solid frame and that size fit him id say wonderfully i was very fearful that it would be too small delivery was earlier than expected i received this about days after i ordered it i would say this would be great if you want to purchase it for yourself if you want to get someone a nice gift this may work but it will look cheap
"These panties are mostly perfect, but I do wish that the fit was better. I've ordered other Calvin Klein women's panties in a medium, and they fit, but these don't. Other than that, I like them.",Good,4.0,positive,these panties are mostly perfect but i do wish that the fit was better ive ordered other calvin klein womens panties in a medium and they fit but these dont other than that i like them
Great shoes for work. I'm a teacher so I'm on my feet most of the day and I had no problems wearing these shoes. They go great with dressy pants and leggings. They are true to size. Nothing beats real leather.  The wedge makes these so easy to wear.,Best shoes ever,5.0,positive,great shoes for work im a teacher so im on my feet most of the day and i had no problems wearing these shoes they go great with dressy pants and leggings they are true to size nothing beats real leather the wedge makes these so easy to wear
I ordered these pants in the hope of using them for work pants. They are durable but really high wasted. I found them uncomfortable to wear but the material they are made out of is a great stain resister.,Durable but high waisted,2.0,negative,i ordered these pants in the hope of using them for work pants they are durable but really high wasted i found them uncomfortable to wear but the material they are made out of is a great stain resister
I returned it as I hated the color and the baggy feel ( I usually love loose tops but this feels stupid). Go one size down n buy if u wasn't a brighter color than the one shown.,much much pinker than the pic n too large!,1.0,negative,i returned it as i hated the color and the baggy feel i usually love loose tops but this feels stupid go one size down n buy if u wasnt a brighter color than the one shown
My husband said that these are tight in the crotch and run small in size. We returned them and bought Mens Solid Color with Racing Stripe Skate Surf Board Short / Swim Trunks instead.,My husband didn't like these so we returned them,3.0,neutral,my husband said that these are tight in the crotch and run small in size we returned them and bought mens solid color with racing stripe skate surf board short swim trunks instead
"First of all I am not a diver, so I cannot comment on the diving capabilities of this watch. I got this because I got a Macy's gift card. This was the best looking watch in my price range. That's why I picked it up.It is quite heavy and chunky and looks and feels very durable. I wore it for a day and I definitely notice it being on. Due to the thickness of it I accidentally banged it a couple of times against my kitchen counter. While I had it on at work I got some stares but no compliments or negative remarks. I guess that's a good and bad sign.:)In my humble opinion this watch is not meant as an everyday watch. It is very good looking and looks quite bulletproof but not very practical to wear on a day to day basis. After two days of wearing it I switched back to my other watch. Despite the size and weight I still think it's a great watch I would recommend it to anyone.",Good Watch But...,4.0,positive,first of all i am not a diver so i cannot comment on the diving capabilities of this watch i got this because i got a macys gift card this was the best looking watch in my price range thats why i picked it upit is quite heavy and chunky and looks and feels very durable i wore it for a day and i definitely notice it being on due to the thickness of it i accidentally banged it a couple of times against my kitchen counter while i had it on at work i got some stares but no compliments or negative remarks i guess thats a good and bad signin my humble opinion this watch is not meant as an everyday watch it is very good looking and looks quite bulletproof but not very practical to wear on a day to day basis after two days of wearing it i switched back to my other watch despite the size and weight i still think its a great watch i would recommend it to anyone
I was afraid it would be too small...I had to order a medium due to the large being sold out....The medium fit PERFECT!  I'm 5'5 140lbs 34D.  So nice esp at such a low price.,Looks and fits great!,5.0,positive,i was afraid it would be too smalli had to order a medium due to the large being sold outthe medium fit perfect im lbs d so nice esp at such a low price
"Wanted a new pair shoes to be used in my water aerobic class.  When I discovered that these were all rubber and I wouldn't have to concern myself with the sole becoming  unglued, I hurriedly ordered them.  I was shocked and in pain when they arrived and I tried them on.  I can only described the pain after two to three minutes of standing as if I was standing on hundreds of little pebbles.  Cute shoe although it ran a little large, but that would not have bothered me, but the PAIN inflicted upon the soles of my feet was unbearable.  Good concept, but not perfected.",Not Like the Go Walk,1.0,negative,wanted a new pair shoes to be used in my water aerobic class when i discovered that these were all rubber and i wouldnt have to concern myself with the sole becoming unglued i hurriedly ordered them i was shocked and in pain when they arrived and i tried them on i can only described the pain after two to three minutes of standing as if i was standing on hundreds of little pebbles cute shoe although it ran a little large but that would not have bothered me but the pain inflicted upon the soles of my feet was unbearable good concept but not perfected
"I bought this to help size my wedding ring down, but the gel peeled right off the first time I tried washing dishes with it on.",Doesn't stay on,1.0,negative,i bought this to help size my wedding ring down but the gel peeled right off the first time i tried washing dishes with it on
"Unfortunately this product was CHEAP and I realize the price was too. the cross was bent upon arrival and was able to easily bend it back into place. I gave this item in a Christmas gift box to a lady who just loves crosses. The chain was cheap and I know this lady will not wear this cross, she will just keep it or hold it in her hands. She loved it she said. I would not purchase this item again because it was super cheap all around and I don't mean just the price. Nothing a bit fancy about this item.",Cross necklace,2.0,negative,unfortunately this product was cheap and i realize the price was too the cross was bent upon arrival and was able to easily bend it back into place i gave this item in a christmas gift box to a lady who just loves crosses the chain was cheap and i know this lady will not wear this cross she will just keep it or hold it in her hands she loved it she said i would not purchase this item again because it was super cheap all around and i dont mean just the price nothing a bit fancy about this item
"I wear a 42 pants and in dickies usually purchase a 44. These were a 50 and didn't fit. Quality seems fine, just bummed the sizes were off of what I usually order.",not even close to true size.,2.0,negative,i wear a pants and in dickies usually purchase a these were a and didnt fit quality seems fine just bummed the sizes were off of what i usually order
"I love this top. It's casual yet sexy, sophisticated yet down to earth. The material is thin enough to wear in warmer weather and it's soft. Great pullover!",Casual and Sexy,5.0,positive,i love this top its casual yet sexy sophisticated yet down to earth the material is thin enough to wear in warmer weather and its soft great pullover
Cheap quality dress and it is short even on a petite 5'1 person,Dont waste your money,1.0,negative,cheap quality dress and it is short even on a petite person
"I write this wearing a pair of 580's size 20. Now I know from past experience (my weird fitting 590's that are snug when I pull on then loosen to the point I need a belt by afternoon, but only to keep the waist up since they are glued to my thighs thanks to their slim fit legs)hence why  I need to pay attention to descriptions (i.e. avoid slim fit legs). However I made sure the measurements and description were similar to my great fitting 580's (although they too suffer between color choices when it comes to sizing) and ordered, because I like the color and style of the 512's. Alas, I could not even get them over my hips. Size 20 hips. Which are currently wearing size 20 jeans, also made by Levi. Sigh...back they went, which is a shame because they looked great...","Dear Levi's, can a size 20 just be a size 20?",2.0,negative,i write this wearing a pair of s size now i know from past experience my weird fitting s that are snug when i pull on then loosen to the point i need a belt by afternoon but only to keep the waist up since they are glued to my thighs thanks to their slim fit legshence why i need to pay attention to descriptions ie avoid slim fit legs however i made sure the measurements and description were similar to my great fitting s although they too suffer between color choices when it comes to sizing and ordered because i like the color and style of the s alas i could not even get them over my hips size hips which are currently wearing size jeans also made by levi sighback they went which is a shame because they looked great
The only reason I ordered these was because of the smaller opening where the foot goes in.  I really wanted black.  I opened up the package and immediately realized that I didn't like the pattern.  I didn't even take them out and sent them right back.  So I don't know how they fit.  I instead ordered National's black velour slippers and swallowed the S&H.,I'm sorry I ordered these.,2.0,negative,the only reason i ordered these was because of the smaller opening where the foot goes in i really wanted black i opened up the package and immediately realized that i didnt like the pattern i didnt even take them out and sent them right back so i dont know how they fit i instead ordered nationals black velour slippers and swallowed the sh
"I am  going to buy another one of these.  The fit is true to the size, it is comfortable and pretty.  I can't ask for any thing more.  Since I had no problems with this seller, I will buy from them again.",Comfortable and Good Fit!!!,5.0,positive,i am going to buy another one of these the fit is true to the size it is comfortable and pretty i cant ask for any thing more since i had no problems with this seller i will buy from them again
"excellent for the price, fits me (waist 43&#34;) abit snug but totally wearable.Band is wide so not uncomfortable .Does look better wore upside down as stated in other reviews. Great for a color run.",excellent for the price,5.0,positive,excellent for the price fits me waist abit snug but totally wearableband is wide so not uncomfortable does look better wore upside down as stated in other reviews great for a color run
These feel really comfortable at first.  Good solid Merrell construction.  Then the blisters set in mostly around the toes.  Yikes.  I tend to have wide feet.  Someone with a narrower foot might like them better.,Uncomfortable for walks over 10 minutes,2.0,negative,these feel really comfortable at first good solid merrell construction then the blisters set in mostly around the toes yikes i tend to have wide feet someone with a narrower foot might like them better
"THE BOOTS I WANTED TO KEEP THE BOOTS, BUT THEY WERE SHORT (TIGHT) AROUND THE ANKLE AREA. OTHERWISE I WOULD HAVE KEPT THEM .",RETURNED,2.0,negative,the boots i wanted to keep the boots but they were short tight around the ankle area otherwise i would have kept them
"These shoes are beautiful, I love how my feet look dainty in them.But I've only worn them about 5 times and already the sole at the top (near the toe) is coming off. I've tried using glue, but no use. These shoes wont last even this season!!",Beautiful but not durabel,2.0,negative,these shoes are beautiful i love how my feet look dainty in thembut ive only worn them about times and already the sole at the top near the toe is coming off ive tried using glue but no use these shoes wont last even this season
They are a little stiffer than I expected but overall comfy and I will get lots of use from them. I always wear thong sandals in warm weather and these are a good casual sandal for walking downtown or in the yard.,Nice casual sandal,4.0,positive,they are a little stiffer than i expected but overall comfy and i will get lots of use from them i always wear thong sandals in warm weather and these are a good casual sandal for walking downtown or in the yard
"PROs:-Flattering and attractive fit.-Comfortable for walking and standing for long periods of time.CONs:-The waistband is a tiny bit small for a size 12 pant and makes sitting for long periods of time uncomfortable. It could be smaller in the waist because it's a petite size, I'm not sure.-These pants are a magnet for pet hair, I have a light colored cat so his hair is really noticeable on these navy pants. In the future I need to stick to khaki colored work pants. My cat's hair is practically invisible on khakis.",PROs & CONs,3.0,neutral,prosflattering and attractive fitcomfortable for walking and standing for long periods of timeconsthe waistband is a tiny bit small for a size pant and makes sitting for long periods of time uncomfortable it could be smaller in the waist because its a petite size im not surethese pants are a magnet for pet hair i have a light colored cat so his hair is really noticeable on these navy pants in the future i need to stick to khaki colored work pants my cats hair is practically invisible on khakis
This is very comfy but does fit somewhat large to me. I tried for running but it just did not work. I am a 38C/40C or so and I HATE sports bras that constrict my breathing. I'd rather have bouncy boobs than to feel as if I'm gasping for air. This type of bra seems to work best overall but I ended up giving to my daughter who is a 40D or 40DD and it fits her. I bought a 40C so that's why I'm saying it runs big. She loves it and finds it super comfy but she does not do any high impact exercise.,Just OK - not going to work for running,3.0,neutral,this is very comfy but does fit somewhat large to me i tried for running but it just did not work i am a cc or so and i hate sports bras that constrict my breathing id rather have bouncy boobs than to feel as if im gasping for air this type of bra seems to work best overall but i ended up giving to my daughter who is a d or dd and it fits her i bought a c so thats why im saying it runs big she loves it and finds it super comfy but she does not do any high impact exercise
"I had read many of the reviews and they soun ded confortable. This shoe may be OK for some folks, but it rubbed my feet in several places and the leather is HARD. As a result,  I did not think they would have 'broken in' with wear.  Returned for refund.",Rubbed foot,3.0,neutral,i had read many of the reviews and they soun ded confortable this shoe may be ok for some folks but it rubbed my feet in several places and the leather is hard as a result i did not think they would have broken in with wear returned for refund
"It may be very light and wash and dry easy, but wearing it in a hot and humid climate wasn't very comfortable against the skin.",Synthetic fabric makes you feel hotter and sweatier in humid climates,3.0,neutral,it may be very light and wash and dry easy but wearing it in a hot and humid climate wasnt very comfortable against the skin
Don't expect this to fit that is for sure. No stretch or give to it either..too small too small too small,Way tiny,1.0,negative,dont expect this to fit that is for sure no stretch or give to it eithertoo small too small too small
The small says size 2-4.  I wear a 4 in most skirts and pants. This is more like a size 0.  I didn't even try it on.  It was obviously way too small.It looks very nice and I'm disappointed that I need to return it.,Knew it was too small at first sight.,3.0,neutral,the small says size i wear a in most skirts and pants this is more like a size i didnt even try it on it was obviously way too smallit looks very nice and im disappointed that i need to return it
I think this is a little pricey for boxer briefs. These should be labeled mesh trunks.  I do not like the fact that there is no fly opening.  I only kept these because I tried them on.,No Fly Trunks,2.0,negative,i think this is a little pricey for boxer briefs these should be labeled mesh trunks i do not like the fact that there is no fly opening i only kept these because i tried them on
This dress is tight! I ordered a 8. I'm 5'1 and 110lbs!! It shows ever imperfection on my body. Also the straps are big for a bigger chested women. I'm only a 32B. I will have to wear a sweater or shrug over the top and start doing sit-ups!! Not really a good buy.,The red is a rust color,2.0,negative,this dress is tight i ordered a im and lbs it shows ever imperfection on my body also the straps are big for a bigger chested women im only a b i will have to wear a sweater or shrug over the top and start doing situps not really a good buy
"it's a beautiful top, fits me perfectly, the color is a little more &#34;orangey&#34; than it appears in the picture.  I get tons of compliments on it, wear it regularly to Jazzercise",not quite a coral,4.0,positive,its a beautiful top fits me perfectly the color is a little more orangey than it appears in the picture i get tons of compliments on it wear it regularly to jazzercise
"I love this watch. It's stylish and works well. I bought it for counting beats/respirations. A regular watch works well too but I figured this was a unique watch and hey, what better than getting a watch that makes my job just the tiniest bit easier. Love it. And I've had many compliments on it.However, for anyone looking, the middle gauge hands do not move.",cute watch,5.0,positive,i love this watch its stylish and works well i bought it for counting beatsrespirations a regular watch works well too but i figured this was a unique watch and hey what better than getting a watch that makes my job just the tiniest bit easier love it and ive had many compliments on ithowever for anyone looking the middle gauge hands do not move
it was great while it lasted but did not last very long (less than one year with medium use 1 or 2 watch bracelets per month) - pin broke and needs replacement - not worth the additional money so it's a toss away item,good not great,3.0,neutral,it was great while it lasted but did not last very long less than one year with medium use or watch bracelets per month pin broke and needs replacement not worth the additional money so its a toss away item
"It is like walking on air, the shoe is light and is true to size. Everyone was asking where I got the shoes, now they want them too. I just love this shoe, it is a great color and every where I go people ask about my shoe. I love them thanks.",You will love this shoe,5.0,positive,it is like walking on air the shoe is light and is true to size everyone was asking where i got the shoes now they want them too i just love this shoe it is a great color and every where i go people ask about my shoe i love them thanks
"While the umbrella has been holding up well so far, it is not ideal for city dwellers. it is too big to carry opposite another person on a city sidewalk (I'm specifically talking downtown Philadelphia), and always makes for awkward hyperextension so it can hover over others' umbrellas. It doesn't even keep both me and my partner dry, so it's for one large person? Maybe?I also find that it is significantly larger (in circumference) than my other Totes Ladies Auto Open umbrella. While I can still shove it in my purse okay, it is QUITE a bit heavier. Would be great to store in a car and use for running from a car to an office, but 3 stars for city dwellers! I always choose this umbrella last.","sturdy solid umbrella, not ideal for city",3.0,neutral,while the umbrella has been holding up well so far it is not ideal for city dwellers it is too big to carry opposite another person on a city sidewalk im specifically talking downtown philadelphia and always makes for awkward hyperextension so it can hover over others umbrellas it doesnt even keep both me and my partner dry so its for one large person maybei also find that it is significantly larger in circumference than my other totes ladies auto open umbrella while i can still shove it in my purse okay it is quite a bit heavier would be great to store in a car and use for running from a car to an office but stars for city dwellers i always choose this umbrella last
"Nice quality and weight, but they are a bit on the short side. They barely reach my ankles. I also expected an XL to have a fuller fit, but for sweatpants,  these almost seem tailored.","Kind Of Skimped on the Fabric,  Champion!",3.0,neutral,nice quality and weight but they are a bit on the short side they barely reach my ankles i also expected an xl to have a fuller fit but for sweatpants these almost seem tailored
"Bought for Christmas presents. Beautiful colors, but smelled terrible. Even after 3 washings they still smelled. Company did agree to change the listing of this product and appoligized. Which is more than I can say for the other company's.",Scarf,2.0,negative,bought for christmas presents beautiful colors but smelled terrible even after washings they still smelled company did agree to change the listing of this product and appoligized which is more than i can say for the other companys
"I love these sunglasses, the shape, color and they fit perfectly. The only reason I gave 4 stars is because the paint or whatever on the frame has a couple small bumps so up close they look cheap. I still wear them and no one notices, but the price is cheap, so it's not a big deal. I still love them. Fast delivery too.",very cute,4.0,positive,i love these sunglasses the shape color and they fit perfectly the only reason i gave stars is because the paint or whatever on the frame has a couple small bumps so up close they look cheap i still wear them and no one notices but the price is cheap so its not a big deal i still love them fast delivery too
"I love this necklace. I wasn't expecting much because of the price but it's amazing. The skull is the size of my fist, and the details on the skull are so pretty. I can't wait to wear this out!",Absoutely love it!!,5.0,positive,i love this necklace i wasnt expecting much because of the price but its amazing the skull is the size of my fist and the details on the skull are so pretty i cant wait to wear this out
Basic chain. I did not end up using though. I had purchased it for a marcasite pendant and the color of the chain was too shiny white-like. My marcasite pendant needed a darker oxidized style of sterling chain which I found elsewhere. Why I rated the chain 3 stars is the oblong ring on one side of the chain that goes into the spring ring clasp is almost thicker than the opening of the spring ring clasp. Nearly impossible to get on and once connected nearly impossible to take off.,It's basic and ok,3.0,neutral,basic chain i did not end up using though i had purchased it for a marcasite pendant and the color of the chain was too shiny whitelike my marcasite pendant needed a darker oxidized style of sterling chain which i found elsewhere why i rated the chain stars is the oblong ring on one side of the chain that goes into the spring ring clasp is almost thicker than the opening of the spring ring clasp nearly impossible to get on and once connected nearly impossible to take off
Too small for my Pandora bracelet. Had to return them. I didnt' realize there was so much difference in sizes for these type of bracelets.,Too small,2.0,negative,too small for my pandora bracelet had to return them i didnt realize there was so much difference in sizes for these type of bracelets
"One of the pairs was broken at my first try to wear them...yes...they are cheap,so is the material that they are made from....and they are really difficult to close them!",Don't buy it,2.0,negative,one of the pairs was broken at my first try to wear themyesthey are cheapso is the material that they are made fromand they are really difficult to close them
I bought this for my young daughter and she loves it! It fit her true to size and it shines brightly. Very reasonably priced for the great quality. Perfect for my Irish girl!,Very nice!,5.0,positive,i bought this for my young daughter and she loves it it fit her true to size and it shines brightly very reasonably priced for the great quality perfect for my irish girl
